"REF_DATE","GEO","DGUID","Farm type","Highest level of educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","New Brunswick","2016A000213","Vegetable and melon farming [1112]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442233","5.9.4","30","E","","","0"
"2016","New Brunswick","2016A000213","Vegetable and melon farming [1112]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442234","5.9.5","55","","","","0"
"2016","New Brunswick","2016A000213","Vegetable and melon farming [1112]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442235","5.9.6","","F","","","0"
"2016","New Brunswick","2016A000213","Vegetable and melon farming [1112]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442236","5.9.7","80","","","","0"
"2016","New Brunswick","2016A000213","Fruit and tree nut farming [1113]","All educational attainments","Farm operators","372","units ","0","v1001442237","5.10.1","630","","","","0"
"2016","New Brunswick","2016A000213","Fruit and tree nut farming [1113]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442238","5.10.2","120","","","","0"
"2016","New Brunswick","2016A000213","Fruit and tree nut farming [1113]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442239","5.10.3","130","","","","0"
"2016","New Brunswick","2016A000213","Fruit and tree nut farming [1113]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442240","5.10.4","70","","","","0"
"2016","New Brunswick","2016A000213","Fruit and tree nut farming [1113]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442241","5.10.5","140","","","","0"
"2016","New Brunswick","2016A000213","Fruit and tree nut farming [1113]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442242","5.10.6","","F","","","0"
"2016","New Brunswick","2016A000213","Fruit and tree nut farming [1113]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442243","5.10.7","160","","","","0"
"2016","New Brunswick","2016A000213","Greenhouse, nursery and floriculture production [1114]","All educational attainments","Farm operators","372","units ","0","v1001442244","5.11.1","220","","","","0"
"2016","New Brunswick","2016A000213","Greenhouse, nursery and floriculture production [1114]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442245","5.11.2","","F","","","0"
"2016","New Brunswick","2016A000213","Greenhouse, nursery and floriculture production [1114]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442246","5.11.3","60","","","","0"
"2016","New Brunswick","2016A000213","Greenhouse, nursery and floriculture production [1114]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442247","5.11.4","","F","","","0"
"2016","New Brunswick","2016A000213","Greenhouse, nursery and floriculture production [1114]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442248","5.11.5","65","","","","0"
"2016","New Brunswick","2016A000213","Greenhouse, nursery and floriculture production [1114]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442249","5.11.6","0","","","","0"
"2016","New Brunswick","2016A000213","Greenhouse, nursery and floriculture production [1114]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442250","5.11.7","80","","","","0"
"2016","New Brunswick","2016A000213","Other crop farming [1119]","All educational attainments","Farm operators","372","units ","0","v1001442251","5.12.1","680","","","","0"
"2016","New Brunswick","2016A000213","Other crop farming [1119]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442252","5.12.2","105","","","","0"
"2016","New Brunswick","2016A000213","Other crop farming [1119]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442253","5.12.3","175","","","","0"
"2016","New Brunswick","2016A000213","Other crop farming [1119]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442254","5.12.4","115","","","","0"
"2016","New Brunswick","2016A000213","Other crop farming [1119]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442255","5.12.5","170","","","","0"
"2016","New Brunswick","2016A000213","Other crop farming [1119]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442256","5.12.6","0","","","","0"
"2016","New Brunswick","2016A000213","Other crop farming [1119]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442257","5.12.7","115","","","","0"
"2016","Quebec","2016A000224","All farm types","All educational attainments","Farm operators","372","units ","0","v1001442258","6.1.1","41910","","","","0"
"2016","Quebec","2016A000224","All farm types","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442259","6.1.2","8655","","","","0"
"2016","Quebec","2016A000224","All farm types","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442260","6.1.3","8375","","","","0"
"2016","Quebec","2016A000224","All farm types","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442261","6.1.4","9870","","","","0"
"2016","Quebec","2016A000224","All farm types","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442262","6.1.5","8935","","","","0"
"2016","Quebec","2016A000224","All farm types","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442263","6.1.6","1025","","","","0"
"2016","Quebec","2016A000224","All farm types","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442264","6.1.7","5050","","","","0"
"2016","Quebec","2016A000224","Beef cattle ranching and farming, including feedlots  [112110]","All educational attainments","Farm operators","372","units ","0","v1001442265","6.2.1","3190","","","","0"
"2016","Quebec","2016A000224","Beef cattle ranching and farming, including feedlots  [112110]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442266","6.2.2","805","","","","0"
"2016","Quebec","2016A000224","Beef cattle ranching and farming, including feedlots  [112110]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442267","6.2.3","805","","","","0"
"2016","Quebec","2016A000224","Beef cattle ranching and farming, including feedlots  [112110]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442268","6.2.4","710","","","","0"
"2016","Quebec","2016A000224","Beef cattle ranching and farming, including feedlots  [112110]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442269","6.2.5","510","","","","0"
"2016","Quebec","2016A000224","Beef cattle ranching and farming, including feedlots  [112110]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442270","6.2.6","70","","","","0"
"2016","Quebec","2016A000224","Beef cattle ranching and farming, including feedlots  [112110]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442271","6.2.7","300","","","","0"
"2016","Quebec","2016A000224","Dairy cattle and milk production  [112120]","All educational attainments","Farm operators","372","units ","0","v1001442272","6.3.1","9135","","","","0"
"2016","Quebec","2016A000224","Dairy cattle and milk production  [112120]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442273","6.3.2","1795","","","","0"
"2016","Quebec","2016A000224","Dairy cattle and milk production  [112120]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442274","6.3.3","1730","","","","0"
"2016","Quebec","2016A000224","Dairy cattle and milk production  [112120]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442275","6.3.4","2335","","","","0"
"2016","Quebec","2016A000224","Dairy cattle and milk production  [112120]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442276","6.3.5","2735","","","","0"
"2016","Quebec","2016A000224","Dairy cattle and milk production  [112120]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442277","6.3.6","120","","","","0"
"2016","Quebec","2016A000224","Dairy cattle and milk production  [112120]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442278","6.3.7","415","","","","0"
"2016","Quebec","2016A000224","Hog and pig farming  [1122]","All educational attainments","Farm operators","372","units ","0","v1001442279","6.4.1","2050","","","","0"
"2016","Quebec","2016A000224","Hog and pig farming  [1122]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442280","6.4.2","505","","","","0"
"2016","Quebec","2016A000224","Hog and pig farming  [1122]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442281","6.4.3","505","","","","0"
"2016","Quebec","2016A000224","Hog and pig farming  [1122]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442282","6.4.4","465","","","","0"
"2016","Quebec","2016A000224","Hog and pig farming  [1122]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442283","6.4.5","425","","","","0"
"2016","Quebec","2016A000224","Hog and pig farming  [1122]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442284","6.4.6","25","E","","","0"
"2016","Quebec","2016A000224","Hog and pig farming  [1122]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442285","6.4.7","120","","","","0"
